520	538
12942	1560
17332	13502
5290	613
14001	1315
11543	18329
15060	7486
6345	16464
5192	14041
7644	11542
4222	745
12530	16518
15424	8702
3062	1315
16112	6824
4185	863
2870	10944
8762	18293
4707	2665
14483	10107
5651	15494
13302	9800
5151	14390
18085	1065
16443	8277
4776	1681
7138	14006
3127	8476
17746	17060
9059	15254
3264	10467
8121	10541
14373	11817
11135	6991
19696	11132
814	6596
9727	4049
3891	7532
17481	11285
11657	6514
4432	13548
8950	14156
7401	18149
7859	2031
4181	13148
13675	11078
12270	11063
7881	6893
3400	9550
12830	16355
729	13439
2312	8276
19682	15906
2737	1100
14973	10068
8584	10958
18991	15234
6128	15967
11856	2536
13060	4924
4032	2071
3049	4755
2478	5720
14054	120
12073	3702
1728	17273
18574	6436
929	19512
4493	187
2911	14620
6393	13390
16642	16326
19163	3798
6198	10670
10010	11796
19626	8403
16418	18503
18841	4686
19026	16517
11888	3548
9529	2074
7373	959
19774	8274
19984	9050
6345	10316
6640	13617
15377	19704
18371	4922
9393	12766
19420	16821
19950	13603
9828	5524
10170	15841
891	2789
6749	728
18300	16009
17913	13119
8152	7463
10563	2711
6374	15568
19528	4461
199	4898
8237	596
13162	17578
1080	18876
18131	11477
18258	13504
13368	11038
2666	11732
1035	8553
11770	1583
12153	11901
14199	4550
5835	5841
12617	10315
2322	16803
16450	5902
13988	1297
16281	17235
968	4298
11174	10570
2896	6717
1113	3898
6125	877
8629	19671
11988	3324
17112	1298
10272	8897
1591	16705
16146	5117
10199	13522
16773	11631
15967	19115
15487	9618
5970	17154
14525	3757
2505	2523
7460	3132
15052	19489
14985	5435
6454	9804
6054	12314
13181	1739
1073	10484
4832	14258
15298	19895
7793	7664
8661	17273
16134	919
19986	720
16852	19629
11962	17163
2711	6913
18827	11314
10370	11660
5635	13269
12261	7404
1564	7688
1893	50
5347	16020
7778	13398
9896	11777
4956	9948
2683	14664
14218	1893
8614	838
5979	10046
9950	18429
4324	811
3109	3926
4129	6005
16460	5411
14775	18965
18538	7397
272	11495
16423	12699
16766	13038
5706	4410
16323	18884
13838	18237
19843	13974
3783	5718
11465	12923
12466	10788
16466	11241
19140	5371
5385	8906
14792	19669
4827	10076
13175	6000
10892	10028
4078	12432
3362	12262
4761	5292
10268	19246
5261	16195
13757	12771
19020	13533
4784	10379
14436	8895
9990	8355
16669	5534
12444	18734
15925	14650
5316	6453
18100	7147
7050	18455
13286	19952
6900	2646
2104	19063
16132	4548
8071	5648
1417	3049
10743	15166
8446	8154
14576	14917
8168	18763
19035	14164
11747	4634
7227	7363
16005	9287
7534	14461
1658	8746
5380	7003
937	6734
18702	4340
4077	1603
1364	11682
17337	14277
7959	19713
2544	6479
7423	16700
6922	18404
19693	11666
765	10949
10950	18596
14677	17951
19487	486
6453	10197
4803	9974
8970	8847
17416	12476
1504	13540
3586	10010
16375	4632
3892	668
6512	4361
8911	15033
878	11765
19954	302
341	980
124	2443
4257	2486
1185	11693
18639	5465
2903	19752
7317	2287
17332	9745
6289	5228
9212	8730
6038	11244
12254	4949
2233	10508
8830	3151
2601	8460
17880	3319
14389	299
18100	5537
9602	5882
3318	11484
17700	14463
4316	3416
8938	240
16417	12748
14047	13367
11287	10795
11505	18602
14487	12885
12488	9502
9296	8027
8611	14340
18528	1261
1193	2485
10499	13196
599	8162
14695	10555
6076	19241
5613	18019
6450	12477
14473	15811
17836	12415
2491	17690
5912	2221
2168	1007
54	9917
17626	1466
18754	11938
6932	8437
8297	18098
4896	5172
4020	1337
15822	13985
18432	19242
18910	19998
12432	18187
15377	537
17000	17404
12590	13111
19121	13802
8509	15887
6221	8237
4552	1548
1592	8744
19422	13915
14343	9298
13438	6977
16275	8453
8309	2243
14876	9761
4263	17660
8592	15363
7242	6010
12047	5140
4920	9299
32	7660
7711	4768
14192	6096
10075	170
17765	66
5505	13335
361	3405
19598	5631
758	597
5843	19746
15945	8699
19656	3357
1787	3893
8104	10482
9697	6761
4898	17245
11027	8322
16257	276
15123	2067
1468	2800
16213	3387
6032	5281
8562	12464
15157	4280
965	19892
11289	5474
838	5787
6560	17451
14275	19878
5999	19104
13752	7271
16209	9280
16153	18770
6806	888
4376	1456
16426	11200
1977	6999
17876	6447
10541	1235
6870	18027
19564	9379
12830	7605
14512	2421
7700	5652
15328	15250
14566	18872
13911	3894
11547	2076
6163	3239
12697	1949
18973	7783
9621	13666
16858	8921
17704	14799
14898	5466
556	11685
15205	6148
13873	7924
13022	204
7977	833
1168	9997
14896	14438
1766	18025
18727	18280
11840	9094
5375	18068
8082	8174
3570	17934
5370	11308
18870	838
15852	16697
7165	14137
19796	1003
15575	5277
17304	6355
6445	14979
16430	3347
354	7390
15968	17811
37	12409
11580	16495
18268	15672
17370	8106
1523	13729
14821	5754
9862	18989
17211	879
16118	11339
17515	7706
15245	11185
162	13986
17615	16955
7586	3405
6428	7054
51	15875
671	5003
7810	18574
13901	15583
12378	14381
1583	14130
16050	443
86	5481
17321	7059
9079	11531
4651	1771
4028	8962
12467	5004
13065	18694
10153	2549
8853	15914
5620	11432
16786	19732
19689	3334
13558	15594
3037	7998
18247	7224
14890	7402
2934	7119
12519	4413
5587	18839
1254	14978
16213	10421
16257	10693
2804	8177
3808	16893
15969	19860
3889	15569
2406	934
341	5599
11853	14536
5480	15185
861	939
6443	16730
17715	3549
1023	18236
19220	3421
9452	7174
19702	19380
17768	17146
10855	6739
6493	13060
5691	12372
15925	14276
18628	15560
18123	1280
10381	16655
6181	15390
2848	12956
9410	13714
8012	17876
16844	10237
19893	5742
19185	16767
9533	5419
380	19833
7295	18235
12574	13114
2178	17298
8555	1307
17436	10526
11207	10173
7284	10906
5130	6454
19698	2241
3617	5940
6007	6727
1394	10019
4224	16740
19228	3258
14348	2234
867	10502
8400	615
15239	2213
12819	13295
3039	15533
2203	8845
7395	4479
17919	15756
6741	3689
3197	13840
13953	1331
18749	16213
1598	19998
767	7238
7978	7688
18403	2744
12957	2275
6337	18508
4486	18029
15948	10607
11405	5970
8623	8365
8903	17050
15933	12958
19386	19658
7476	13304
12490	530
10981	9614
19458	1976
4301	2384
13511	10381
15193	11613
18674	7529
19971	19530
10079	14357
8205	12174
12873	9343
18384	1539
10456	14280
8310	19515
17861	11563
7746	4655
261	4410
7143	6836
7724	5835
13866	7697
18253	4624
10381	8629
6973	948
13572	12885
17708	16609
14699	1255
19021	4203
2152	17500
13824	18024
17800	19581
15035	11003
3578	1773
11792	1669
8660	10071
2555	17890
7283	2278
12692	7029
19481	8510
19383	12139
2886	3128
19997	698
15824	7672
3172	7097
17981	5979
11591	4015
17673	1662
4311	4926
1516	12721
4255	13662
4708	2118
15048	4418
17038	16383
3315	6624
7585	12792
2532	9396
12530	2133
849	3775
19935	6586
8383	3912
1905	6265
18346	13432
941	6747
5881	2160
8659	9445
9898	4472
7943	3613
18393	16661
14909	4232
10399	7649
10652	5843
17530	17195
18764	11878
17520	10091
6756	4989
1902	9350
2868	15330
15774	16953
7601	12894
13253	3817
4164	10110
13063	3693
2323	8067
15086	19181
7139	17185
16578	8238
12627	14093
10936	4447
2630	17794
2285	2298
15673	15716
11343	75
4095	12575
3493	7811
11282	2051
2753	7247
5645	5020
12804	12450
6302	3829
11305	15806
9246	8208
2155	12024
10250	14672
11213	16217
18891	3301
14446	12031
7445	1777
18768	2147
4702	3346
9433	17833
6076	17257
9800	99
4791	6801
3930	10414
5475	16101
6070	17442
17615	11775
12977	14448
17599	4102
15308	13874
4100	11764
17147	6422
3441	50
6690	18998
8418	17222
15015	3449
9333	13815
7391	386
11531	1600
8105	12561
237	6886
8300	9996
17947	14584
19155	10298
16131	328
16504	5040
5524	9173
7953	16304
3611	1400
8812	530
1879	5686
18405	13183
1660	17656
5079	11940
16714	3537
5581	19506
7636	1321
6194	5211
8592	13029
7692	11052
3679	15275
13328	14274
10799	3529
14189	16296
8248	5268
16372	19234
4074	9388
17238	11801
9886	4730
5911	12443
14772	9706
2022	12760
2121	18401
1955	204
8300	15257
7026	8343
8950	4227
6217	12900
2631	13026
18190	16570
2695	1899
16479	2485
15886	18186
7176	18840
1011	8858
16159	10616
1446	12196
11933	8130
4982	3655
19061	13995
8249	11885
2896	14613
19059	336
8372	3590
14251	6570
1953	107
17738	9067
2323	15101
13063	4311
13040	6771
8306	18404
19067	6239
17011	2322
19848	388
14274	19921
16735	7342
4775	15985
2542	6514
40	4762
12033	13972
4530	3322
19270	3565
6576	2764
10648	11953
15662	3343
6823	9811
12430	14547
16900	6813
8712	5886
7823	18785
4648	19943
5910	10258
18917	8523
17611	5104
15568	12726
10360	5255
15243	6550
7865	11090
18952	8709
9306	13391
14153	7859
706	15711
8022	8041
18662	10633
3409	8327
8672	9089
19971	11317
14656	10365
8140	16398
19718	291
19217	8411
4308	13085
12658	5672
12401	14906
17542	7569
6709	11752
15710	15411
16259	16407
14012	15174
15948	11038
19556	8981
19117	11563
10958	4958
17401	17136
5823	19657
13917	8871
7757	9813
6143	2831
19420	18919
15783	10412
254	14624
16801	9412
14134	3621
239	7176
15379	15432
4755	541
14692	18666
8082	8068
8398	19416
650	11591
1553	13839
6598	378
896	18413
7982	1421
304	14337
6772	4880
19091	15603
19314	17338
16136	485
2220	2409
19955	8474
1572	11987
4863	13441
3500	3826
9128	3023
41	15805
7383	2940
1505	6978
6826	18298
572	2609
7135	19053
7435	97
15784	18877
13141	17644
1988	8825
15429	13990
5627	12497
12382	2316
11037	3106
8586	14875
7919	2546
1576	17367
1821	956
11689	10616
18139	16795
11307	14486
6956	220
7458	1370
15637	15043
15759	15972
3223	7466
6614	6118
10282	10528
13334	16884
12105	2573
628	5900
16503	1544
9739	16143
17269	323
3265	2400
6809	9218
16987	19858
11481	19338
19048	15451
13282	16320
1173	2209
3418	6779
8770	13248
11889	14410
11923	19656
8740	14537
17170	19161
5365	12631
8355	10939
9876	12068
3291	13770
14122	13678
4275	14694
13950	8498
7356	19536
16100	15460
15766	9922
17447	1884
19405	3014
19429	7572
7985	2711
5917	3695
2310	9360
17838	11339
18432	15461
7260	13008
16768	1222
2796	19052
19611	16072
11731	8882
843	6188
18086	18207
9042	5052
5662	9188
3175	19048
13742	224
5379	205
14112	8802
15108	7077
1635	19370
15988	17447
18665	11094
6547	12735
17655	4815
12809	19617
6393	18684
19528	13943
14638	5061
14827	1550
19439	13871
4276	3911
17777	9127
2650	5994
6206	19208
7406	8645
15692	3691
12729	3042
6375	7905
13229	7529
1680	9290
4937	11914
8999	7553
11292	17075
12910	3053
11134	14237
9830	1065
15812	12094
12531	12856
2582	17729
3790	13443
13374	1467
2515	10091
5246	591
12037	2899
17327	1320
15577	8063
16449	14408
7684	10437
88	3006
9164	8559
6927	8768
3658	3875
16259	18448
19086	8656
15021	19859
5082	5071
4462	9527
7100	4000
15017	3121
5141	5651
19373	11315
11467	9320
1324	13950
10061	13621
16874	19660
14507	1329
4460	12083
12118	13976
2344	1699
4577	6252
10898	10331
16373	2870
13194	17872
2452	14249
2579	16276
7493	16884
17304	3379
935	16999
11823	13277
2296	12955
19665	17731
7002	28
15752	19906
8705	6301
15126	3414
12061	2488
4696	18567
8663	413
10314	80
7295	12331
17348	8939
3593	18890
19151	2584
19937	2739
4710	8824
8968	7061
15982	18274
9470	14627
19890	2923
173	17965
10099	15552
7386	2246
6986	17588
4340	16838
19085	7599
19074	6686
9303	16557
19104	18579
9741	7334
3222	2516
14312	17402
11568	4783
6750	8801
10915	19679
3408	11539
6625	13236
14519	884
3035	3040
10385	7786
5086	197
9390	12365
10216	11949
12082	19906
19405	2827
2658	17053
14548	18968
17186	7025
5230	326
374	10276
11671	4507
9442	15157
839	5128
18862	2026
16967	11044
4761	4170
6463	1173
2731	11273
6284	8755
13902	7085
10075	15450
3317	1948
1795	17186
3447	7656
6117	886
9847	5420
6677	18256
758	15877
19436	14167
15637	6830
3465	18034
5091	9535
14141	13867
2930	8076
10875	9245
1505	7409
9590	11621
10870	8901
14442	4181
6229	14309
15718	11141
11737	2070
17738	6733
11614	9584
16461	8970
7970	4070
4635	14395
11121	16067
15226	14062
11639	4918
4049	11265
15052	5803
3296	16885
11981	17864
3325	8955
19417	15214
5400	6506
1728	11776
15742	3217
17605	13909
1041	7840
6218	3166
6870	877
3936	16464
3002	2071
16549	14802
8824	4517
11403	8209
9841	1417
6823	1061
10351	13008
12397	9821
3524	11043
14986	14201
11715	13399
7006	9813
7446	16501
11682	17423
5046	18436
4244	4916
12989	4448
17588	5984
10279	1993
19265	17452
10808	13634
13673	7332
12706	7543
7946	17955
19015	10107
4111	15125
11575	9605
3516	198
7899	10969
14406	13518
5295	16080
3862	4972
1918	1296
1557	9396
11545	7861
11384	19055
17288	1154
9049	15723
6269	12529
9287	2305
7094	19028
7514	17170
3947	2986
16170	1169
18555	1612
13549	14247
3126	3776
3623	10998
2597	16264
12742	6799
4650	1416
18901	14300
18371	11102
14725	4761
16290	9572
2064	10516
6923	837
3712	6502
17619	19576
11210	17562
11616	11834
2371	17614
11926	6398
788	9945
5207	15455
1589	11162
12418	16659
15496	4234
13629	9638
9834	9590
18450	19854
7471	10626
14741	2611
986	5392
2229	14124
10453	14708
1883	655
5890	8695
17443	7053
11213	3092
17837	11144
11711	17332
16317	13623
11205	13030
16229	5108
14262	12560
13078	5162
357	19534
942	16023
15312	17487
5709	18833
5911	9922
3586	13694
15591	4070
8414	1696
7233	17227
17025	11616
3172	18026
15815	2243
7843	14712
13884	10106
5726	12771
17791	7362
16061	15481
15779	10133
11389	18570
17836	10488
8557	11022
10543	614
7337	13793
14555	8998
7771	3697
13906	4388
9362	3313
14924	10558
16137	10780
19752	4976
19937	16807
851	8334
17126	1468
11161	6261
12116	1529
18497	12075
6482	15349
16064	8208
3929	46
9561	6532
13829	12627
19947	17875
10929	2878
5856	18455
19566	11767
7244	12824
1741	18991
5974	3400
2608	5744
18320	12536
11355	8355
10827	5984
9786	10972
10376	7805
24	11507
10875	14319
19130	8554
17882	15693
10876	2843
13735	11056
17160	9292
1503	2961
10051	1979
13798	2710
2337	12986
3794	9404
1598	16030
14905	5165
12107	2863
6034	19265
11207	14849
7814	8200
17640	15005
19259	9499
14873	9010
17330	1193
6911	16505
19072	6640
1663	16051
19839	2611
2952	14548
13812	19358
970	8136
13060	11617
345	2422
18462	11033
13246	19886
5146	15396
13890	7156
10774	4013
16604	16900
6391	13621
9715	18221
19465	19524
6842	1250
2994	10236
1062	8075
19166	5901
5361	9319
1594	17735
18245	19262
1764	15702
4546	6891
11242	12345
7340	14709
16527	15340
9988	13253
8235	9145
9133	3879
2569	4960
12035	12920
14492	9267
4719	1342
3819	3529
2877	14912
2075	13470
9599	19335
8288	15572
14828	7681
13362	7013
16045	11028
6523	18220
8130	17615
3581	9780
6165	13816
11518	508
8570	15635
18527	8371
500	14737
15751	7548
9118	164
9150	4583
16395	4617
3516	11233
11766	17956
7370	12615
11045	4610
19003	379
1296	12577
9618	10286
10692	6966
9704	9306
18609	19673
17976	12590
15328	11013
19844	10794
12999	18049
2600	5720
6926	15203
18939	5440
12860	11474
384	9435
12147	15739
8541	6545
12649	16889
17164	984
9903	12525
10491	19111
5300	3673
10502	10575
12649	13856
17766	14823
14909	15324
14622	2462
16994	9059
17369	8182
16209	17420
14349	6999
18917	554
6088	6533
12781	6054
8144	17997
9318	2049
8054	8655
15170	173
4674	12821
13935	18097
16822	19690
9325	18654
4398	845
16387	19735
5111	6379
6909	9506
18583	6693
5163	153
16123	14212
9639	535
6657	2088
8805	12387
13046	3827
14999	4613
10652	16130
5697	6853
19200	18531
585	18311
14128	4505
17981	18494
9325	11083
5345	12036
8263	8778
8889	11684
13368	1784
12746	15993
12684	15115
5703	12683
12253	5480
9701	17197
6975	7069
10283	10382
660	6942
1683	19872
13662	8273
11058	13384
13288	5588
14347	18175
16455	9450
8740	607
5453	12104
11607	17009
14964	4753
4131	8182
13380	11943
85	17183
17287	9953
18013	3641
19783	11136
15652	1340
12530	16876
1167	17861
3502	8361
8132	2040
2256	2741
18242	8604
18752	13779
19174	2168
18768	1480
8134	14918
7141	16914
8666	6111
16045	10841
14456	15435
17438	3302
9339	8082
4920	7453
5350	621
11270	3602
6075	14086
18673	17808
9112	1660
2460	2894
13103	9167
5782	10077
613	15366
11195	1738
11259	2662
16794	5078
12284	9249
3719	1956
13522	13473
8324	4438
4958	13198
14511	1909
11534	1554
10469	1230
5770	2496
15174	7326
15328	17592
18871	3806
18091	19681
5269	14753
11236	13416
11551	1908
10400	312
10673	1410
14750	3773
12451	13684
1589	12211
3992	19619
4113	11278
13259	11908
15966	2014
10089	11912
9303	4587
612	10953
17268	7162
4480	19558
3456	19989
9571	8724
13900	6427
12439	12519
10293	12092
17447	5592
17132	10684
1418	3819
5676	14888
1163	8962
17133	14292
11467	11605
17095	11556
10255	19155
14610	4493
15441	4421
1000	4245
8819	13411
16377	18106
8101	17332
11145	6077
13175	2357
7538	12496
15346	10950
9430	14504
16157	7193
14941	10083
10237	4589
17821	10505
14518	1120
892	13171
303	19192
5759	6763
14113	3286
11437	6077
13928	13332
12102	8157
2074	17463
13210	4421
7048	18122
17227	13149
13989	10575
4431	5278
12097	17612
4965	15011
1288	13521
13800	11053
11907	15236
15393	7332
8871	12796
13541	212
7322	16789
17374	6379
7842	8719
13816	2137
9586	8577
13357	13866
1021	1284
4448	2599
17527	19426
4795	3838
17835	4495
6216	7015
3211	11782
465	13080
5979	11209
3957	19708
12231	19655
19696	15491
19565	11810
4596	2847
14152	1655
7111	11250
1191	6017
4833	2036
14492	2477
19875	7505
19370	12473
15072	14083
16072	3432
2843	5505
3367	15304
9121	2340
2617	3472
7557	15100
155	10164
190	16766
5194	3304
13977	5572
4008	4905
16337	16316
8715	7664
11363	2825
275	12151
11194	7742
13842	2903
4664	9905
16608	8673
4063	7995
13066	18897
14902	12682
13178	13476
5457	10480
229	12156
883	4278
14702	8083
12465	8292
12148	12557
10191	19199
251	12854
14349	16074
8721	14625
9986	10873
10336	14635
2500	17543
375	17993
17917	8202
17488	11472
10387	14600
3300	3074
4046	13252
5246	2689
13537	4495
3752	6389
17729	17950
3417	14212
4066	1826
9611	5684
2567	5182
16642	19530
11532	13348
14271	14289
10999	53
4100	16871
2476	8447
16139	6077
1781	1240
12622	1836
18692	4384
6273	2125
16821	18714
14015	2965
5150	12376
6987	11267
10994	6475
4829	657
14997	17025
11113	19938
14320	16783
11882	16736
11076	11388
12755	13103
17092	17083
9496	3236
15684	1309
17954	13291
12743	2139
19416	16469
15203	4419
14735	2099
3129	16158
19187	4339
13997	15167
15976	10004
19333	3410
12091	1395
14479	7771
16285	17929
7269	16591
14211	19068
4244	12812
10723	13313
3586	16784
9945	17183
14939	2279
9059	12660
9933	9252
2033	10455
19738	1594
14008	14952
8999	17490
4269	4359
5593	14019
15056	3968
17148	1126
3910	2736
5657	14943
9334	4355
17800	15052
2172	15875
9952	13035
1296	9788
8424	9237
5960	9467
17697	17556
10464	1317
12580	9449
18029	767
14479	13382
1559	749
18093	8107
15422	11242
10957	8016
8317	16880
19955	12158
1899	7206
7439	10720
15562	4082
18800	2492
6004	5201
9751	5932
534	174
7117	1809
7847	5038
4131	3620
206	10696
12657	17374
10169	13046
14935	11504
17856	7763
2918	365
16732	10242
9261	14591
10163	399
19042	15961
11219	9305
5341	15595
8928	18323
18170	12245
3788	2850
7787	449
8204	16013
11269	5635
134	8699
11500	4979
5798	13969
12561	14229
16193	16730
16410	8097
702	17262
845	17570
18304	1106
14819	19034
8159	2657
19327	1204
19644	19570
6576	16865
9305	17872
7433	11598
11135	19002
2339	9302
5716	16946
10567	236
17731	1594
14595	19676
10129	10
4862	2512
19250	8689
6147	16351
18440	19437
12647	16231
2659	11350
9534	11851
1232	9856
13665	15231
1497	17509
12204	15661
7471	347
4024	14595
11498	13927
5022	6527
12111	1884
14139	7917
6787	13678
3588	8780
11949	11355
11427	12182
33	7438
10482	6298
12515	19845
16588	6251
4160	19744
16118	10274
18862	12313
11859	11812
5570	17070
987	3235
14154	15745
3948	3057
3546	11156
3909	15180
15805	15412
78	3424
7964	13812
3808	2296
5968	10700
9943	6370
15258	7322
4953	290
12311	15477
7172	10055
2848	12696
9151	5646
759	6387
9630	11508
18675	11332
10841	4487
10992	15236
14634	17671
3647	5172
17867	15737
7974	2048
3610	18122
4320	19975
11669	1865
13137	8241
8247	113
11827	8086
18174	13386
12814	12691
14811	12995
4598	5552
5962	5943
18224	16132
5371	18307
16475	6481
1003	15391
17661	13925
19996	8589
9127	5945
2840	1450
109	4534
9503	8676
17120	10568
17004	19253
18833	17529
12918	12640
996	4771
4550	18693
14776	2986
15842	16717
3760	17261
18234	581
18540	11241
2738	7939
6227	16548
2291	80
400	7342
15176	3078
19451	10344
9355	8404
2393	10156
13680	17285
9829	13922
13160	12523
5407	7360
4870	7155
19376	8480
18882	4939
10289	14846
8515	3445
18869	16785
19241	5811
5552	544
14955	8155
13943	5213
16912	9060
11404	14883
6105	17847
6312	8526
10547	18645
14403	9520
16813	11683
5726	7648
19112	6690
16675	18165
3392	18504
11355	10453
9762	8512
10640	18055
1383	13652
1698	2144
6837	11730
3401	8417
6647	17268
9479	14990
3285	10686
19067	15965
19089	6864
11209	9473
3189	16990
11804	17984
13982	9998
8650	11351
2781	2643
2024	220
6501	827
18427	15231
3298	10517
3917	19422
5314	15789
9060	80
8705	14441
19293	17597
9672	1398
3192	13504
12567	7016
17926	7486
48	1143
16660	6879
14300	18012
13300	18837
1695	7457
13305	6349
1252	19719
18784	19009
8194	15026
19361	8467
18211	12731
17087	15210
15532	3173
9176	6455
14076	3193
8401	3426
19832	7271
3008	339
10700	1816
2371	19875
17865	6028
9049	16829
7772	19066
18846	5900
9238	6902
7614	9812
6420	7388
9226	15967
12343	16302
14709	6115
11712	220
6434	14611
8206	19523
19211	14134
13523	1300
18746	5669
6549	39
13359	2397
17775	15560
18401	12050
256	7807
16632	7409
7421	12019
2299	10738
13878	14481
17553	13646
3585	9718
4295	17233
4299	1891
6535	10879
3328	7618
4414	2403
4909	12962
9060	17718
4941	15129
1553	9578
17084	17490
8891	12055
13717	9810
1644	2526
15999	19897
19721	18154
17101	1629
9043	12826
9054	17122
1115	19151
298	10261
8566	594
955	8316
7488	5670
10251	11923
8974	14160
794	13094
2788	7465
1308	2203
10306	2181
4240	19754
16095	2235
4885	9878
7814	17332
9301	3793
9457	10722
7124	4053
17958	14058
19011	12113
9430	17944
15363	4945
19326	16820
15026	11941
14499	12424
3345	7167
3470	12531
13499	10997
6809	15911
2263	13255
16847	13739
7922	1939
6946	11486
3370	18716
13666	2250
1692	11187
3247	4730
8166	5682
7006	14920
14542	15884
16035	7795
8347	13607
5988	12133
14508	15519
7910	7190
14718	4217
11540	5858
9557	19947
5786	1826
11792	13249
17520	3228
13808	17767
6506	4367
11851	19491
9554	13233
5807	6086
13654	4468
3915	13123
15860	8329
11221	16816
15201	9447
13057	9847
19749	17811
10687	3296
19583	19993
13179	14159
12489	13712
4896	9962
5988	14361
16338	1164
108	18326
10127	11940
11674	4868
17776	15999
18699	2684
624	3344
18025	10287
16813	19335
15866	5491
2233	16371
7562	2669
13841	19354
6033	898
2116	18415
10291	6305
12820	6470
16478	3022
11444	12111
10384	5715
19524	2393
5593	13808
602	710
19929	10026
15665	17636
14605	11240
817	5967
10694	19877
16806	15511
13762	13180
11707	19287
13240	14761
18051	904
6597	1771
3090	5388
6668	10282
4725	16630
12170	4644
2240	16737
12788	6908
11971	270
12499	2641
6786	11442
3383	4105
14983	3063
9177	15837
3289	15023
8165	18557
15486	11231
174	13980
18655	7592
4095	16584
4840	10322
6701	11519
8905	16088
10249	2241
1379	728
11901	11932
13704	15403
16720	14932
18522	2717
16190	11734
1342	11399
3792	1657
5315	12658
14587	5291
6244	6705
12883	5209
703	3720
19154	11453
8925	7641
3171	16441
16832	12490
8546	4612
6929	19990
7041	3989
13149	605
10033	3124
10753	18497
6761	4349
15723	15250
11125	10906
2839	3028
16627	18100
6259	13752
12792	15270
15228	18654
11915	2165
4368	1012
9278	16962
9679	10890
16871	7880
8717	12199
9648	2909
4140	2316
6538	9380
7570	13728
11049	15233
9919	8098
19074	5808
6556	9959
11046	2103
10352	16998
13644	10009
15203	288
8239	5377
2950	3394
19650	4813
17781	2974
2820	18038
9003	17265
13454	9481
5796	1172
19545	4238
11575	538
8841	16156
17114	6833
5851	4262
5257	3523
13973	10985
3612	1392
14165	4739
17892	4094
18941	11829
551	14171
2209	15009
1323	10486
2758	2419
1517	10729
6427	16099
17005	5735
544	14131
11278	9942
7834	17291
2148	6812
19714	17764
1691	8788
7294	16788
12022	7592
11199	385
19395	16671
844	406
16896	1604
18362	17733
1800	2665
9675	3095
1972	7875
13619	3616
14080	4765
15726	10504
731	8988
1074	19153
12177	13141
8755	5754
16375	18497
10215	8859
4239	5946
8755	9137
14658	13265
11198	9558
10451	7823
16061	19246
120	13156
19265	3742
2637	8800
18545	13252
2948	13388
8612	5826
3037	9673
2830	6162
15679	13667
837	12393
952	12905
5441	7857
18756	14603
5846	15490
3849	2354
10983	17833
1410	10750
10596	14943
19128	13428
3595	4689
1607	4848
15814	5382
9186	4004
11617	7798
8289	12878
6787	9547
15632	19863
6849	599
6865	15065
5447	17851
4020	16357
13421	17506
2122	3200
840	11509
17529	19936
563	16304
1523	11916
12670	16002
12813	3478
209	7855
19293	14003
11214	3220
4212	11989
4468	9700
5485	13016
11715	10561
16359	3172
4929	8597
8263	13885
16138	13561
12624	16007
17042	18663
9451	11576
10093	8599
9249	14101
18378	17006
12859	5701
3327	1625
5821	2735
10836	3395
16930	4085
9122	2625
18678	1433
10855	1193
11728	17562
7817	2814
11886	11732
15331	7991
3890	395
6589	17775
6371	3552
4536	17539
13345	14612
11136	4037
2137	12502
7454	3701
7708	17581
13303	15140
15928	15013
16926	6945
14519	8463
17855	992
18847	14609
11042	19836
4404	17770
17322	16744
19652	6900
9196	6869
4715	15942
2623	5198
13798	5670
76	15007
17070	13490
14691	60
9286	346
1873	8083
6856	160
6072	12129
14814	17806
5416	4096
19703	16637
987	13359
1623	16953
1458	2364
11847	1173
14310	13550
15186	4553
18857	18306
2545	3413
5913	13947
19193	1259
14688	16354
4726	6278
16015	3654
14994	13428
6499	18208
17669	13418
12406	6240
5499	19033
2913	18334
6310	8106
12158	9521
3371	16179
1601	2268
17230	7305
8508	12106
9628	5721
3685	5200
14987	13361
14863	4435
7325	7562
15979	17556
7194	8045
3124	18904
11645	7431
9838	12886
12087	7776
10399	10479
14907	3983
8351	4925
19180	10422
747	15346
13505	17071
8342	675
15717	19249
8398	10406
18927	19775
9088	18400
10046	13185
19603	14847
7172	15991
14550	9199
10079	18960
1925	19869
8512	11824
16178	19994
1955	14793
1884	16081
19336	7528
11216	12929
6825	12096
4531	18187
4709	3964
4583	5545
16162	16458
2678	14629
15094	6037
9874	11738
19392	13472
6973	5551
5908	5227
10863	5836
12389	7309
3710	8774
1316	17667
15401	2932
19943	14514
10852	1513
5660	9262
10758	7513
14028	19424
11762	13977
19751	4895
5807	11941
18107	5618
15275	1480
2475	13115
3905	7710
2383	7110
9299	14782
15451	18860
8041	1985
4768	6772
10156	12898
1748	3337
11590	18192
11582	7751
17468	1322
962	18643
3890	16073
17406	16659
10951	7884
4445	14605
15651	9472
14164	14343
18959	19955
12755	7793
6598	15422
12234	18644
1425	14553
15991	19339
16989	18441
1645	11853
13621	19958
11254	873
17513	10490
6522	13333
18070	17763
6933	12113
19712	13961
8827	5122
3962	10822
19019	384
4858	15309
7100	9782
19811	4491
6971	512
16246	19457
14561	13763
14183	1537
7498	6795
2146	18793
2084	11499
4202	14042
4876	9822
462	7285
6743	14217
11512	17854
14124	6942
7371	954
679	15621
83	14055
1544	7963
14479	8072
18682	9608
2283	8302
11679	2691
12298	4426
18528	9141
15635	13395
